event_time,VOLTAGE,CURRENT,estSOC,estSOH_R,estSOH_C
"2020-06-27 18:33:25",706.5,0.0,80.981094,99.731705,99.449997
"2020-06-27 18:33:28",706.5,0.0,80.995453,99.731705,99.449997
"2020-06-27 18:33:31",706.400024,0.0,80.924126,99.731705,99.449997
"2020-06-27 18:33:34",706.400024,0.0,80.942696,99.731705,99.449997
"2020-06-27 18:33:36",706.400024,0.0,80.917587,99.731705,99.449997
"2020-06-27 18:33:39",706.400024,0.0,80.928162,99.731705,99.449997
"2020-06-27 18:33:42",706.400024,0.0,80.918518,99.731705,99.449997
"2020-06-27 18:33:45",706.400024,0.0,80.92366,99.731705,99.449997
"2020-06-27 18:33:48",706.400024,0.0,80.919708,99.731705,99.449997
"2020-06-27 18:33:50",706.5,0.0,80.984665,99.731705,99.449997
"2020-06-27 18:33:53",706.5,0.0,80.970474,99.731705,99.449997
"2020-06-27 18:33:56",706.400024,0.0,80.930161,99.731705,99.449997
"2020-06-27 18:33:59",706.400024,0.0,80.933983,99.731705,99.449997
"2020-06-27 18:34:01",706.5,0.0,80.983772,99.731705,99.449997
"2020-06-27 18:34:04",706.5,0.0,80.974937,99.731705,99.449997
"2020-06-27 18:34:07",706.5,0.0,80.991631,99.731705,99.449997
"2020-06-27 18:34:10",706.400024,0.0,80.923027,99.731705,99.449997
"2020-06-27 18:34:13",706.5,0.0,81.003998,99.731705,99.449997
"2020-06-27 18:34:16",706.5,0.0,80.967545,99.731705,99.449997
"2020-06-27 18:34:18",706.5,0.0,80.999321,99.731705,99.449997
"2020-06-27 18:34:21",706.5,0.0,80.981903,99.731705,99.449997
"2020-06-27 18:34:24",706.5,0.0,80.994904,99.731705,99.449997
"2020-06-27 18:34:27",706.5,0.0,80.987083,99.731705,99.449997
"2020-06-27 18:34:30",706.5,0.0,80.992569,99.731705,99.449997
"2020-06-27 18:34:32",706.5,0.0,80.989128,99.731705,99.449997
"2020-06-27 18:34:36",706.5,0.0,80.991463,99.731705,99.449997
"2020-06-27 18:34:38",706.400024,0.0,80.927361,99.731705,99.449997
"2020-06-27 18:34:41",706.5,0.0,81.003181,99.731705,99.449997
"2020-06-27 18:34:44",706.5,0.0,80.969032,99.731705,99.449997
"2020-06-27 18:34:47",706.5,0.0,80.998726,99.731705,99.449997
"2020-06-27 18:34:50",706.5,0.0,80.982498,99.731705,99.449997
"2020-06-27 18:34:53",706.5,0.0,80.994644,99.731705,99.449997
"2020-06-27 18:34:55",706.5,0.0,80.987343,99.731705,99.449997
"2020-06-27 18:34:58",706.5,0.0,80.992439,99.731705,99.449997
"2020-06-27 18:35:01",706.400024,0.0,80.92659,99.731705,99.449997
"2020-06-27 18:35:04",706.400024,0.0,80.941292,99.731705,99.449997
"2020-06-27 18:35:07",706.5,0.0,80.981224,99.731705,99.449997
"2020-06-27 18:35:09",706.5,0.0,80.977654,99.731705,99.449997
"2020-06-27 18:35:12",706.5,0.0,80.990356,99.731705,99.449997
"2020-06-27 18:35:15",706.400024,0.0,80.924088,99.731705,99.449997
"2020-06-27 18:35:18",706.400024,0.0,80.941162,99.731705,99.449997
"2020-06-27 18:35:21",706.5,0.0,80.980499,99.731705,99.449997
"2020-06-27 18:35:23",706.400024,0.0,80.915123,99.731705,99.449997
"2020-06-27 18:35:26",706.5,0.0,81.002411,99.731705,99.449997
"2020-06-27 18:35:29",706.5,0.0,80.965508,99.731705,99.449997
"2020-06-27 18:35:32",706.5,0.0,80.999191,99.731705,99.449997
"2020-06-27 18:35:35",706.5,0.0,80.981354,99.731705,99.449997
"2020-06-27 18:35:37",706.400024,0.0,80.932373,99.731705,99.449997
"2020-06-27 18:35:40",706.5,0.0,80.999451,99.731705,99.449997
"2020-06-27 18:35:43",706.5,0.0,80.971367,99.731705,99.449997
"2020-06-27 18:35:46",706.5,0.0,80.997108,99.731705,99.449997
"2020-06-27 18:35:49",706.5,0.0,80.983521,99.731705,99.449997
"2020-06-27 18:35:51",706.5,0.0,80.993965,99.731705,99.449997
"2020-06-27 18:35:54",706.5,0.0,80.987762,99.731705,99.449997
"2020-06-27 18:35:57",706.5,0.0,80.99218,99.731705,99.449997
"2020-06-27 18:36:00",706.5,0.0,80.989426,99.731705,99.449997
"2020-06-27 18:36:03",706.5,0.0,80.991295,99.731705,99.449997
"2020-06-27 18:36:05",706.5,0.0,80.990059,99.731705,99.449997
"2020-06-27 18:36:08",706.5,0.0,80.990906,99.731705,99.449997
"2020-06-27 18:36:11",706.5,0.0,80.990311,99.731705,99.449997
"2020-06-27 18:36:14",706.5,0.0,80.9907,99.731705,99.449997
"2020-06-27 18:36:17",706.5,0.0,80.990486,99.731705,99.449997
"2020-06-27 18:36:19",706.5,0.0,80.990654,99.731705,99.449997
"2020-06-27 18:36:22",706.400024,0.0,80.92791,99.731705,99.449997
"2020-06-27 18:36:25",706.5,0.0,81.002831,99.731705,99.449997
"2020-06-27 18:36:28",706.5,0.0,80.969246,99.731705,99.449997
"2020-06-27 18:36:31",706.5,0.0,80.998596,99.731705,99.449997
"2020-06-27 18:36:33",706.400024,0.0,80.919968,99.731705,99.449997
"2020-06-27 18:36:36",706.5,0.0,81.006485,99.731705,99.449997
"2020-06-27 18:36:39",706.5,0.0,80.966057,99.731705,99.449997
"2020-06-27 18:36:42",706.5,0.0,81.000389,99.731705,99.449997
"2020-06-27 18:36:45",706.400024,0.0,80.91861,99.731705,99.449997
"2020-06-27 18:36:47",706.5,0.0,81.007225,99.731705,99.449997
"2020-06-27 18:36:50",706.5,0.0,80.965508,99.731705,99.449997
"2020-06-27 18:36:53",706.400024,0.0,80.938148,99.731705,99.449997
"2020-06-27 18:36:56",706.5,0.0,80.993546,99.731705,99.449997
"2020-06-27 18:36:58",706.5,0.0,80.974258,99.731705,99.449997
"2020-06-27 18:37:01",706.5,0.0,80.994736,99.731705,99.449997
"2020-06-27 18:37:04",706.5,0.0,80.984833,99.731705,99.449997
"2020-06-27 18:37:07",706.5,0.0,80.992989,99.731705,99.449997
"2020-06-27 18:37:10",706.5,0.0,80.988358,99.731705,99.449997
"2020-06-27 18:37:13",706.599976,0.0,81.04966,99.731705,99.449997
"2020-06-27 18:37:15",706.599976,0.0,81.036339,99.731705,99.449997
"2020-06-27 18:37:18",706.5,0.0,80.999832,99.731705,99.449997
"2020-06-27 18:37:21",706.5,0.0,81.003181,99.731705,99.449997
"2020-06-27 18:37:24",706.5,0.0,80.990738,99.731705,99.449997
"2020-06-27 18:37:27",706.5,0.0,80.994392,99.731705,99.449997
"2020-06-27 18:37:29",706.5,0.0,80.989845,99.731705,99.449997
"2020-06-27 18:37:32",706.5,0.0,80.991882,99.731705,99.449997
"2020-06-27 18:37:35",706.5,0.0,80.990105,99.731705,99.449997
"2020-06-27 18:37:38",706.599976,0.0,81.049072,99.731705,99.449997
"2020-06-27 18:37:41",706.599976,0.0,81.036964,99.731705,99.449997
"2020-06-27 18:37:43",706.5,0.0,80.999535,99.731705,99.449997
"2020-06-27 18:37:46",706.5,0.0,81.003418,99.731705,99.449997
"2020-06-27 18:37:49",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:37:52",706.5,0.0,80.994522,99.731705,99.449997
"2020-06-27 18:37:55",706.5,0.0,80.989761,99.731705,99.449997
"2020-06-27 18:37:58",706.5,0.0,80.991882,99.731705,99.449997
"2020-06-27 18:38:00",706.5,0.0,80.990059,99.731705,99.449997
"2020-06-27 18:38:03",706.5,0.0,80.991035,99.731705,99.449997
"2020-06-27 18:38:06",706.5,0.0,80.990311,99.731705,99.449997
"2020-06-27 18:38:09",706.5,0.0,80.990784,99.731705,99.449997
"2020-06-27 18:38:12",706.5,0.0,80.99044,99.731705,99.449997
"2020-06-27 18:38:14",706.5,0.0,80.990654,99.731705,99.449997
"2020-06-27 18:38:17",706.5,0.0,80.990486,99.731705,99.449997
"2020-06-27 18:38:20",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:38:23",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:38:26",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:38:29",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:38:31",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:38:34",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:38:37",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:38:40",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:38:43",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:38:45",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:38:48",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:38:51",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:38:54",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:38:57",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:38:59",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:39:02",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:39:05",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:39:08",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:39:11",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:39:13",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:39:16",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:39:19",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:39:22",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:39:25",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:39:27",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:39:30",706.400024,0.0,80.92791,99.731705,99.449997
"2020-06-27 18:39:33",706.400024,0.0,80.940483,99.731705,99.449997
"2020-06-27 18:39:36",706.400024,0.0,80.919159,99.731705,99.449997
"2020-06-27 18:39:39",706.5,0.0,80.989807,99.731705,99.449997
"2020-06-27 18:39:41",706.5,0.0,80.96933,99.731705,99.449997
"2020-06-27 18:39:44",706.5,0.0,80.994606,99.731705,99.449997
"2020-06-27 18:39:47",706.5,0.0,80.983391,99.731705,99.449997
"2020-06-27 18:39:50",706.5,0.0,80.993202,99.731705,99.449997
"2020-06-27 18:39:53",706.5,0.0,80.987892,99.731705,99.449997
"2020-06-27 18:39:55",706.5,0.0,80.991928,99.731705,99.449997
"2020-06-27 18:39:58",706.5,0.0,80.989464,99.731705,99.449997
"2020-06-27 18:40:01",706.5,0.0,80.991165,99.731705,99.449997
"2020-06-27 18:40:04",706.400024,0.0,80.927483,99.731705,99.449997
"2020-06-27 18:40:07",706.400024,0.0,80.940742,99.731705,99.449997
"2020-06-27 18:40:09",706.5,0.0,80.981606,99.731705,99.449997
"2020-06-27 18:40:12",706.400024,0.0,80.91478,99.731705,99.449997
"2020-06-27 18:40:15",706.400024,0.0,80.940399,99.731705,99.449997
"2020-06-27 18:40:18",706.5,0.0,80.977867,99.731705,99.449997
"2020-06-27 18:40:21",706.5,0.0,80.978081,99.731705,99.449997
"2020-06-27 18:40:24",706.5,0.0,80.98925,99.731705,99.449997
"2020-06-27 18:40:26",706.5,0.0,80.987083,99.731705,99.449997
"2020-06-27 18:40:29",706.5,0.0,80.990868,99.731705,99.449997
"2020-06-27 18:40:32",706.400024,0.0,80.926849,99.731705,99.449997
"2020-06-27 18:40:35",706.5,0.0,81.003143,99.731705,99.449997
"2020-06-27 18:40:38",706.5,0.0,80.968864,99.731705,99.449997
"2020-06-27 18:40:40",706.5,0.0,80.998772,99.731705,99.449997
"2020-06-27 18:40:43",706.5,0.0,80.982414,99.731705,99.449997
"2020-06-27 18:40:46",706.5,0.0,80.994644,99.731705,99.449997
"2020-06-27 18:40:49",706.5,0.0,80.987297,99.731705,99.449997
"2020-06-27 18:40:52",706.5,0.0,80.992439,99.731705,99.449997
"2020-06-27 18:40:54",706.400024,0.0,80.92659,99.731705,99.449997
"2020-06-27 18:40:57",706.5,0.0,81.003609,99.731705,99.449997
"2020-06-27 18:41:00",706.5,0.0,80.968689,99.731705,99.449997
"2020-06-27 18:41:03",706.5,0.0,80.998978,99.731705,99.449997
"2020-06-27 18:41:06",706.5,0.0,80.98233,99.731705,99.449997
"2020-06-27 18:41:08",706.5,0.0,80.994736,99.731705,99.449997
"2020-06-27 18:41:11",706.5,0.0,80.987259,99.731705,99.449997
"2020-06-27 18:41:14",706.5,0.0,80.992477,99.731705,99.449997
"2020-06-27 18:41:17",706.5,0.0,80.989212,99.731705,99.449997
"2020-06-27 18:41:19",706.5,0.0,80.991417,99.731705,99.449997
"2020-06-27 18:41:22",706.400024,0.0,80.927361,99.731705,99.449997
"2020-06-27 18:41:25",706.5,0.0,81.003181,99.731705,99.449997
"2020-06-27 18:41:28",706.5,0.0,80.969032,99.731705,99.449997
"2020-06-27 18:41:31",706.5,0.0,80.998726,99.731705,99.449997
"2020-06-27 18:41:33",706.5,0.0,80.982498,99.731705,99.449997
"2020-06-27 18:41:36",706.5,0.0,80.994644,99.731705,99.449997
"2020-06-27 18:41:39",706.5,0.0,80.987343,99.731705,99.449997
"2020-06-27 18:41:42",706.5,0.0,80.992439,99.731705,99.449997
"2020-06-27 18:41:45",706.400024,0.0,80.92659,99.731705,99.449997
"2020-06-27 18:41:47",706.5,0.0,81.003609,99.731705,99.449997
"2020-06-27 18:41:50",706.5,0.0,80.968689,99.731705,99.449997
"2020-06-27 18:41:53",706.5,0.0,80.998978,99.731705,99.449997
"2020-06-27 18:41:56",706.5,0.0,80.98233,99.731705,99.449997
"2020-06-27 18:41:59",706.5,0.0,80.994736,99.731705,99.449997
"2020-06-27 18:42:01",706.5,0.0,80.987259,99.731705,99.449997
"2020-06-27 18:42:04",706.5,0.0,80.992477,99.731705,99.449997
"2020-06-27 18:42:07",706.5,0.0,80.989212,99.731705,99.449997
"2020-06-27 18:42:10",706.5,0.0,80.991417,99.731705,99.449997
"2020-06-27 18:42:13",706.5,0.0,80.990021,99.731705,99.449997
"2020-06-27 18:42:15",706.5,0.0,80.990952,99.731705,99.449997
"2020-06-27 18:42:18",706.5,0.0,80.990356,99.731705,99.449997
"2020-06-27 18:42:21",706.5,0.0,80.990738,99.731705,99.449997
"2020-06-27 18:42:24",706.5,0.0,80.990486,99.731705,99.449997
"2020-06-27 18:42:27",706.400024,0.0,80.927994,99.731705,99.449997
"2020-06-27 18:42:29",706.5,0.0,81.002792,99.731705,99.449997
"2020-06-27 18:42:32",706.5,0.0,80.969284,99.731705,99.449997
"2020-06-27 18:42:35",706.5,0.0,80.998558,99.731705,99.449997
"2020-06-27 18:42:38",706.5,0.0,80.982582,99.731705,99.449997
"2020-06-27 18:42:41",706.5,0.0,80.99456,99.731705,99.449997
"2020-06-27 18:42:43",706.5,0.0,80.987381,99.731705,99.449997
"2020-06-27 18:42:46",706.5,0.0,80.992393,99.731705,99.449997
"2020-06-27 18:42:49",706.400024,0.0,80.926636,99.731705,99.449997
"2020-06-27 18:42:52",706.5,0.0,81.003571,99.731705,99.449997
"2020-06-27 18:42:55",706.400024,0.0,80.90612,99.731705,99.449997
"2020-06-27 18:42:57",706.5,0.0,81.010483,99.731705,99.449997
"2020-06-27 18:43:00",706.5,0.0,80.961044,99.731705,99.449997
"2020-06-27 18:43:03",706.5,0.0,81.002525,99.731705,99.449997
"2020-06-27 18:43:06",706.5,0.0,80.979271,99.731705,99.449997
"2020-06-27 18:43:09",706.5,0.0,80.996475,99.731705,99.449997
"2020-06-27 18:43:12",706.400024,0.0,80.923363,99.731705,99.449997
"2020-06-27 18:43:14",706.5,0.0,81.00528,99.731705,99.449997
"2020-06-27 18:43:17",706.5,0.0,80.967377,99.731705,99.449997
"2020-06-27 18:43:20",706.5,0.0,80.999786,99.731705,99.449997
"2020-06-27 18:43:23",706.400024,0.0,80.919159,99.731705,99.449997
"2020-06-27 18:43:26",706.400024,0.0,80.944984,99.731705,99.449997
"2020-06-27 18:43:28",706.5,0.0,80.978249,99.731705,99.449997
"2020-06-27 18:43:31",706.5,0.0,80.979355,99.731705,99.449997
"2020-06-27 18:43:34",706.5,0.0,80.989128,99.731705,99.449997
"2020-06-27 18:43:37",706.400024,0.0,80.924896,99.731705,99.449997
"2020-06-27 18:43:40",706.5,0.0,81.002991,99.731705,99.449997
"2020-06-27 18:43:42",706.5,0.0,80.968307,99.731705,99.449997
"2020-06-27 18:43:45",706.5,0.0,80.99881,99.731705,99.449997
"2020-06-27 18:43:48",706.5,0.0,80.982246,99.731705,99.449997
"2020-06-27 18:43:51",706.5,0.0,80.99469,99.731705,99.449997
"2020-06-27 18:43:54",706.5,0.0,80.987259,99.731705,99.449997
"2020-06-27 18:43:57",706.5,0.0,80.992477,99.731705,99.449997
"2020-06-27 18:44:00",706.400024,0.0,80.926552,99.731705,99.449997
"2020-06-27 18:44:02",706.5,0.0,81.003609,99.731705,99.449997
"2020-06-27 18:44:05",706.5,0.0,80.968689,99.731705,99.449997
"2020-06-27 18:44:08",706.5,0.0,80.998978,99.731705,99.449997
"2020-06-27 18:44:11",706.5,0.0,80.98233,99.731705,99.449997
"2020-06-27 18:44:14",706.5,0.0,80.994736,99.731705,99.449997
"2020-06-27 18:44:17",706.400024,0.0,80.924599,99.731705,99.449997
"2020-06-27 18:44:19",706.400024,0.0,80.942398,99.731705,99.449997
"2020-06-27 18:44:22",706.400024,0.0,80.917755,99.731705,99.449997
"2020-06-27 18:44:25",706.400024,0.0,80.92804,99.731705,99.449997
"2020-06-27 18:44:28",706.400024,0.0,80.91861,99.731705,99.449997
"2020-06-27 18:44:31",706.400024,0.0,80.923576,99.731705,99.449997
"2020-06-27 18:44:33",706.5,0.0,80.982368,99.731705,99.449997
"2020-06-27 18:44:36",706.5,0.0,80.97213,99.731705,99.449997
"2020-06-27 18:44:39",706.5,0.0,80.991798,99.731705,99.449997
"2020-06-27 18:44:42",706.5,0.0,80.984795,99.731705,99.449997
"2020-06-27 18:44:45",706.5,0.0,80.992096,99.731705,99.449997
"2020-06-27 18:44:47",706.5,0.0,80.988533,99.731705,99.449997
"2020-06-27 18:44:50",706.400024,0.0,80.928802,99.731705,99.449997
"2020-06-27 18:44:53",706.5,0.0,81.002136,99.731705,99.449997
"2020-06-27 18:44:56",706.5,0.0,80.969666,99.731705,99.449997
"2020-06-27 18:44:58",706.5,0.0,80.99826,99.731705,99.449997
"2020-06-27 18:45:01",706.5,0.0,80.98275,99.731705,99.449997
"2020-06-27 18:45:04",706.400024,0.0,80.931816,99.731705,99.449997
"2020-06-27 18:45:07",706.400024,0.0,80.937386,99.731705,99.449997
"2020-06-27 18:45:10",706.400024,0.0,80.920944,99.731705,99.449997
"2020-06-27 18:45:12",706.5,0.0,80.988533,99.731705,99.449997
"2020-06-27 18:45:15",706.5,0.0,80.970093,99.731705,99.449997
"2020-06-27 18:45:18",706.5,0.0,80.994049,99.731705,99.449997
"2020-06-27 18:45:21",706.5,0.0,80.983727,99.731705,99.449997
"2020-06-27 18:45:24",706.5,0.0,80.992989,99.731705,99.449997
"2020-06-27 18:45:27",706.5,0.0,80.988022,99.731705,99.449997
"2020-06-27 18:45:29",706.400024,0.0,80.929184,99.731705,99.449997
"2020-06-27 18:45:32",706.400024,0.0,80.939468,99.731705,99.449997
"2020-06-27 18:45:35",706.400024,0.0,80.919754,99.731705,99.449997
"2020-06-27 18:45:38",706.5,0.0,80.989426,99.731705,99.449997
"2020-06-27 18:45:41",706.5,0.0,80.969543,99.731705,99.449997
"2020-06-27 18:45:43",706.5,0.0,80.994438,99.731705,99.449997
"2020-06-27 18:45:46",706.400024,0.0,80.92086,99.731705,99.449997
"2020-06-27 18:45:49",706.5,0.0,81.005165,99.731705,99.449997
"2020-06-27 18:45:52",706.5,0.0,80.966652,99.731705,99.449997
"2020-06-27 18:45:55",706.5,0.0,80.99987,99.731705,99.449997
"2020-06-27 18:45:57",706.5,0.0,80.981522,99.731705,99.449997
"2020-06-27 18:46:00",706.5,0.0,80.995155,99.731705,99.449997
"2020-06-27 18:46:03",706.5,0.0,80.986916,99.731705,99.449997
"2020-06-27 18:46:06",706.400024,0.0,80.930031,99.731705,99.449997
"2020-06-27 18:46:09",706.5,0.0,81.001434,99.731705,99.449997
"2020-06-27 18:46:11",706.5,0.0,80.970222,99.731705,99.449997
"2020-06-27 18:46:14",706.400024,0.0,80.935303,99.731705,99.449997
"2020-06-27 18:46:17",706.5,0.0,80.995499,99.731705,99.449997
"2020-06-27 18:46:20",706.5,0.0,80.972984,99.731705,99.449997
"2020-06-27 18:46:23",706.400024,0.0,80.932968,99.731705,99.449997
"2020-06-27 18:46:25",706.5,0.0,80.996811,99.731705,99.449997
"2020-06-27 18:46:28",706.5,0.0,80.972046,99.731705,99.449997
"2020-06-27 18:46:31",706.400024,0.0,80.933517,99.731705,99.449997
"2020-06-27 18:46:34",706.400024,0.0,80.933769,99.731705,99.449997
"2020-06-27 18:46:37",706.5,0.0,80.984795,99.731705,99.449997
"2020-06-27 18:46:39",706.400024,0.0,80.912025,99.731705,99.449997
"2020-06-27 18:46:42",706.400024,0.0,80.941925,99.731705,99.449997
"2020-06-27 18:46:45",706.400024,0.0,80.914101,99.731705,99.449997
"2020-06-27 18:46:48",706.400024,0.0,80.928635,99.731705,99.449997
"2020-06-27 18:46:51",706.400024,0.0,80.917374,99.731705,99.449997
"2020-06-27 18:46:53",706.400024,0.0,80.924004,99.731705,99.449997
"2020-06-27 18:46:56",706.5,0.0,80.981903,99.731705,99.449997
"2020-06-27 18:46:59",706.5,0.0,80.972305,99.731705,99.449997
"2020-06-27 18:47:02",706.5,0.0,80.991592,99.731705,99.449997
"2020-06-27 18:47:05",706.5,0.0,80.984879,99.731705,99.449997
"2020-06-27 18:47:07",706.5,0.0,80.992012,99.731705,99.449997
"2020-06-27 18:47:10",706.5,0.0,80.988571,99.731705,99.449997
"2020-06-27 18:47:13",706.5,0.0,80.991417,99.731705,99.449997
"2020-06-27 18:47:16",706.400024,0.0,80.927185,99.731705,99.449997
"2020-06-27 18:47:19",706.400024,0.0,80.940865,99.731705,99.449997
"2020-06-27 18:47:21",706.5,0.0,80.981522,99.731705,99.449997
"2020-06-27 18:47:24",706.5,0.0,80.977486,99.731705,99.449997
"2020-06-27 18:47:27",706.400024,0.0,80.927864,99.731705,99.449997
"2020-06-27 18:47:30",706.400024,0.0,80.936531,99.731705,99.449997
"2020-06-27 18:47:33",706.400024,0.0,80.919922,99.731705,99.449997
"2020-06-27 18:47:36",706.400024,0.0,80.925827,99.731705,99.449997
"2020-06-27 18:47:39",706.400024,0.0,80.919708,99.731705,99.449997
"2020-06-27 18:47:43",706.400024,0.0,80.922684,99.731705,99.449997
"2020-06-27 18:47:46",706.5,0.0,80.982925,99.731705,99.449997
"2020-06-27 18:47:48",706.5,0.0,80.97171,99.731705,99.449997
"2020-06-27 18:47:51",706.5,0.0,80.992058,99.731705,99.449997
"2020-06-27 18:47:54",706.5,0.0,80.984619,99.731705,99.449997
"2020-06-27 18:47:57",706.5,0.0,80.992226,99.731705,99.449997
"2020-06-27 18:48:00",706.5,0.0,80.988441,99.731705,99.449997
"2020-06-27 18:48:02",706.5,0.0,80.991501,99.731705,99.449997
"2020-06-27 18:48:05",706.5,0.0,80.989761,99.731705,99.449997
"2020-06-27 18:48:08",706.5,0.0,80.991035,99.731705,99.449997
"2020-06-27 18:48:11",706.5,0.0,80.990227,99.731705,99.449997
"2020-06-27 18:48:13",706.5,0.0,80.990784,99.731705,99.449997
"2020-06-27 18:48:16",706.5,0.0,80.99044,99.731705,99.449997
"2020-06-27 18:48:19",706.5,0.0,80.990654,99.731705,99.449997
"2020-06-27 18:48:22",706.5,0.0,80.990486,99.731705,99.449997
"2020-06-27 18:48:25",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:48:28",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:48:30",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:48:33",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:48:36",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:48:39",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:48:42",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:48:44",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:48:47",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:48:50",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:48:53",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:48:56",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:48:59",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:49:01",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:49:04",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:49:07",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:49:10",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:49:13",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:49:15",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:49:18",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:49:21",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:49:24",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:49:27",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:49:29",706.400024,0.0,80.92791,99.731705,99.449997
"2020-06-27 18:49:32",706.5,0.0,81.002831,99.731705,99.449997
"2020-06-27 18:49:35",706.5,0.0,80.969246,99.731705,99.449997
"2020-06-27 18:49:38",706.5,0.0,80.998596,99.731705,99.449997
"2020-06-27 18:49:41",706.5,0.0,80.982582,99.731705,99.449997
"2020-06-27 18:49:43",706.400024,0.0,80.931946,99.731705,99.449997
"2020-06-27 18:49:46",706.400024,0.0,80.937256,99.731705,99.449997
"2020-06-27 18:49:49",706.5,0.0,80.983643,99.731705,99.449997
"2020-06-27 18:49:52",706.400024,0.0,80.913338,99.731705,99.449997
"2020-06-27 18:49:55",706.400024,0.0,80.941338,99.731705,99.449997
"2020-06-27 18:49:57",706.5,0.0,80.977234,99.731705,99.449997
"2020-06-27 18:50:00",706.5,0.0,80.978462,99.731705,99.449997
"2020-06-27 18:50:03",706.5,0.0,80.988953,99.731705,99.449997
"2020-06-27 18:50:06",706.5,0.0,80.987259,99.731705,99.449997
"2020-06-27 18:50:09",706.5,0.0,80.990738,99.731705,99.449997
"2020-06-27 18:50:11",706.5,0.0,80.989548,99.731705,99.449997
"2020-06-27 18:50:14",706.5,0.0,80.990822,99.731705,99.449997
"2020-06-27 18:50:17",706.5,0.0,80.990227,99.731705,99.449997
"2020-06-27 18:50:20",706.5,0.0,80.990738,99.731705,99.449997
"2020-06-27 18:50:23",706.5,0.0,80.99044,99.731705,99.449997
"2020-06-27 18:50:26",706.5,0.0,80.990654,99.731705,99.449997
"2020-06-27 18:50:28",706.5,0.0,80.990486,99.731705,99.449997
"2020-06-27 18:50:31",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:50:34",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:50:37",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:50:40",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:50:42",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:50:45",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:50:48",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:50:51",706.5,0.0,80.990524,99.731705,99.449997
"2020-06-27 18:50:54",706.5,0.0,80.990608,99.731705,99.449997
"2020-06-27 18:50:56",706.5,0.0,80.990524,99.731705,99.449997
